order_id,courier_partner,forward_shipping_cost,rto_shipping_cost,delivery_attempts
BB523217,SwiftLogix,52.0,0.0,1
BB523218,SwiftLogix,89.0,0.0,1
BB523219,SwiftLogix,96.0,0.0,1
BB523220,BharatShip,119.0,0.0,1
BB523221,BharatShip,77.0,0.0,1
BB523222,ZipEx,78.0,0.0,1
BB523223,BharatShip,77.0,0.0,1
BB523224,ZipEx,66.0,0.0,1
BB523225,ZipEx,74.0,0.0,1
BB523226,SwiftLogix,60.0,0.0,2
BB523227,ZipEx,98.0,0.0,1
BB523228,SwiftLogix,65.0,101.0,2
BB523229,SwiftLogix,57.0,0.0,1
BB523230,ZipEx,111.0,0.0,1
BB523231,ZipEx,76.0,0.0,1
BB523232,SwiftLogix,62.0,96.0,2
BB523233,SwiftLogix,71.0,0.0,1
BB523234,BharatShip,75.0,0.0,2
BB523235,BharatShip,58.0,0.0,1
BB523236,ZipEx,59.0,0.0,1
BB523237,ZipEx,64.0,0.0,1
BB523238,SwiftLogix,57.0,0.0,1
BB523239,ZipEx,0.0,0.0,0
BB523240,BharatShip,105.0,0.0,1
BB523241,SwiftLogix,0.0,0.0,0
BB523242,SwiftLogix,88.0,0.0,1
BB523243,ZipEx,71.0,0.0,1
BB523244,SwiftLogix,79.0,0.0,1
BB523245,SwiftLogix,0.0,0.0,0
BB523246,SwiftLogix,86.0,0.0,1
BB523247,SwiftLogix,59.0,0.0,1
BB523248,ZipEx,57.0,0.0,1
BB523249,ZipEx,52.0,0.0,1
BB523250,ZipEx,103.0,0.0,1
BB523251,BharatShip,68.0,0.0,1
BB523252,ZipEx,81.0,0.0,1
BB523253,ZipEx,61.0,0.0,2
BB523254,SwiftLogix,60.0,0.0,1
BB523255,SwiftLogix,51.0,0.0,1
BB523256,BharatShip,106.0,0.0,1
BB523257,BharatShip,110.0,0.0,1
BB523258,BharatShip,70.0,0.0,2
BB523259,ZipEx,74.0,0.0,1
BB523260,SwiftLogix,66.0,102.0,3
BB523261,BharatShip,86.0,0.0,1
BB523262,ZipEx,54.0,0.0,1
BB523263,SwiftLogix,52.0,0.0,1
BB523264,SwiftLogix,83.0,0.0,1
BB523265,ZipEx,56.0,0.0,1
BB523266,ZipEx,65.0,0.0,1
BB523267,ZipEx,76.0,0.0,1
BB523268,BharatShip,117.0,181.0,2
BB523269,BharatShip,121.0,0.0,1
BB523270,BharatShip,144.0,0.0,1
BB523271,BharatShip,111.0,172.0,3
BB523272,SwiftLogix,50.0,0.0,1
BB523273,SwiftLogix,105.0,0.0,1
BB523274,BharatShip,78.0,121.0,3
BB523275,SwiftLogix,94.0,0.0,2
BB523276,SwiftLogix,54.0,0.0,1
BB523277,ZipEx,101.0,157.0,3
BB523278,BharatShip,114.0,0.0,1
BB523279,ZipEx,67.0,0.0,1
BB523280,SwiftLogix,65.0,0.0,1
BB523281,SwiftLogix,61.0,0.0,1
BB523282,BharatShip,59.0,0.0,1
BB523283,SwiftLogix,69.0,0.0,1
BB523284,BharatShip,109.0,0.0,1
BB523285,ZipEx,96.0,0.0,1
BB523286,BharatShip,63.0,0.0,1
BB523287,SwiftLogix,63.0,0.0,2
BB523288,BharatShip,83.0,0.0,1
BB523289,SwiftLogix,74.0,0.0,1
BB523290,BharatShip,133.0,0.0,2
BB523291,ZipEx,63.0,0.0,1
BB523292,ZipEx,52.0,0.0,1
BB523293,BharatShip,50.0,0.0,1
BB523294,SwiftLogix,61.0,0.0,2
BB523295,SwiftLogix,65.0,0.0,1
BB523296,SwiftLogix,62.0,0.0,1
BB523297,SwiftLogix,88.0,0.0,1
BB523298,ZipEx,71.0,0.0,1
BB523299,ZipEx,78.0,0.0,1
BB523300,BharatShip,141.0,0.0,2
BB523301,SwiftLogix,70.0,0.0,2
BB523302,BharatShip,102.0,0.0,1
BB523303,BharatShip,83.0,0.0,1
BB523304,BharatShip,92.0,0.0,2
BB523305,SwiftLogix,57.0,0.0,1
BB523306,BharatShip,74.0,0.0,1
BB523307,SwiftLogix,53.0,0.0,1
BB523308,ZipEx,77.0,0.0,1
BB523309,BharatShip,93.0,0.0,1
BB523310,SwiftLogix,59.0,0.0,1
BB523311,ZipEx,70.0,0.0,1
BB523312,SwiftLogix,75.0,0.0,1
BB523313,BharatShip,0.0,0.0,0
BB523314,SwiftLogix,87.0,0.0,1
BB523315,ZipEx,92.0,0.0,1
BB523316,SwiftLogix,60.0,0.0,1
BB523317,BharatShip,96.0,0.0,1
BB523318,BharatShip,83.0,129.0,2
BB523319,BharatShip,119.0,0.0,1
BB523320,ZipEx,68.0,0.0,2
BB523321,SwiftLogix,65.0,0.0,1
BB523322,SwiftLogix,90.0,0.0,1
BB523323,BharatShip,101.0,0.0,1
BB523324,SwiftLogix,66.0,0.0,2
BB523325,SwiftLogix,54.0,0.0,1
BB523326,BharatShip,69.0,0.0,1
BB523327,SwiftLogix,84.0,0.0,1
BB523328,BharatShip,63.0,0.0,1
BB523329,ZipEx,54.0,0.0,1
BB523330,SwiftLogix,70.0,0.0,1
BB523331,BharatShip,91.0,0.0,1
BB523332,ZipEx,70.0,0.0,1
BB523333,SwiftLogix,62.0,0.0,1
BB523334,ZipEx,54.0,0.0,1
BB523335,BharatShip,103.0,0.0,1
BB523336,BharatShip,90.0,0.0,1
BB523337,SwiftLogix,54.0,0.0,1
BB523338,SwiftLogix,67.0,0.0,1
BB523339,SwiftLogix,78.0,0.0,1
BB523340,SwiftLogix,53.0,0.0,1
BB523341,SwiftLogix,79.0,0.0,1
BB523342,BharatShip,111.0,0.0,1
BB523343,SwiftLogix,61.0,0.0,1
BB523344,ZipEx,58.0,0.0,2
BB523345,SwiftLogix,77.0,0.0,1
BB523346,BharatShip,66.0,0.0,1
BB523347,BharatShip,83.0,0.0,1
BB523348,ZipEx,94.0,0.0,1
BB523349,SwiftLogix,0.0,0.0,0
BB523350,SwiftLogix,67.0,0.0,1
BB523351,SwiftLogix,55.0,0.0,1
BB523352,SwiftLogix,89.0,0.0,1
BB523353,BharatShip,108.0,0.0,1
BB523354,BharatShip,126.0,0.0,1
BB523355,SwiftLogix,80.0,0.0,1
BB523356,SwiftLogix,71.0,0.0,1
BB523357,SwiftLogix,59.0,0.0,1
BB523358,SwiftLogix,67.0,0.0,1
BB523359,BharatShip,122.0,0.0,1
BB523360,SwiftLogix,52.0,0.0,1
BB523361,BharatShip,75.0,0.0,1
BB523362,BharatShip,83.0,0.0,1
BB523363,BharatShip,60.0,0.0,2
BB523364,BharatShip,81.0,0.0,2
BB523365,SwiftLogix,62.0,0.0,1
BB523366,BharatShip,65.0,0.0,2
BB523367,BharatShip,97.0,0.0,1
BB523368,BharatShip,84.0,130.0,2
BB523369,ZipEx,66.0,0.0,1
BB523370,BharatShip,132.0,0.0,1
BB523371,BharatShip,85.0,0.0,1
BB523372,SwiftLogix,68.0,0.0,1
BB523373,SwiftLogix,63.0,0.0,1
BB523374,SwiftLogix,71.0,0.0,2
BB523375,BharatShip,63.0,0.0,1
BB523376,ZipEx,59.0,0.0,1
BB523377,BharatShip,100.0,0.0,2
BB523378,BharatShip,107.0,0.0,1
BB523379,SwiftLogix,85.0,0.0,1
BB523380,ZipEx,78.0,0.0,1
BB523381,SwiftLogix,51.0,0.0,1
BB523382,BharatShip,85.0,0.0,1
BB523383,BharatShip,154.0,0.0,1
BB523384,ZipEx,75.0,0.0,2
BB523385,ZipEx,64.0,0.0,2
BB523386,ZipEx,96.0,0.0,1
BB523387,SwiftLogix,68.0,0.0,1
BB523388,SwiftLogix,70.0,0.0,1
BB523389,BharatShip,60.0,93.0,3
BB523390,SwiftLogix,58.0,0.0,1
BB523391,SwiftLogix,64.0,0.0,1
BB523392,BharatShip,79.0,122.0,3
BB523393,BharatShip,101.0,0.0,2
BB523394,SwiftLogix,102.0,0.0,1
BB523395,BharatShip,96.0,0.0,1
BB523396,BharatShip,57.0,0.0,1
BB523397,ZipEx,91.0,0.0,1
BB523398,ZipEx,59.0,0.0,1
BB523399,BharatShip,126.0,0.0,1
BB523400,BharatShip,94.0,146.0,2
BB523401,SwiftLogix,61.0,0.0,1
BB523402,ZipEx,54.0,0.0,1
BB523403,BharatShip,96.0,0.0,1
BB523404,SwiftLogix,74.0,0.0,1
BB523405,BharatShip,110.0,0.0,1
BB523406,BharatShip,120.0,186.0,3
BB523407,ZipEx,88.0,0.0,2
BB523408,ZipEx,71.0,0.0,1
BB523409,BharatShip,95.0,0.0,1
BB523410,SwiftLogix,89.0,0.0,1
BB523411,ZipEx,86.0,0.0,1
BB523412,SwiftLogix,68.0,0.0,1
BB523413,SwiftLogix,69.0,0.0,1
BB523414,SwiftLogix,100.0,0.0,1
BB523415,ZipEx,49.0,0.0,1
BB523416,ZipEx,58.0,0.0,1
BB523417,SwiftLogix,0.0,0.0,0
BB523418,BharatShip,69.0,0.0,2
BB523419,SwiftLogix,53.0,0.0,2
BB523420,ZipEx,77.0,0.0,2
BB523421,SwiftLogix,88.0,0.0,1
BB523422,BharatShip,57.0,0.0,1
BB523423,ZipEx,78.0,0.0,1
BB523424,SwiftLogix,48.0,0.0,1
BB523425,ZipEx,122.0,0.0,1
BB523426,SwiftLogix,91.0,0.0,1
BB523427,SwiftLogix,69.0,0.0,1
BB523428,BharatShip,80.0,0.0,1
BB523429,BharatShip,81.0,0.0,1
BB523430,SwiftLogix,63.0,0.0,1
BB523431,SwiftLogix,55.0,0.0,1
BB523432,SwiftLogix,55.0,0.0,1
BB523433,SwiftLogix,70.0,0.0,2
BB523434,ZipEx,62.0,0.0,1
BB523435,BharatShip,76.0,0.0,1
BB523436,ZipEx,92.0,0.0,1
BB523437,SwiftLogix,77.0,119.0,2
BB523438,SwiftLogix,53.0,0.0,1
BB523439,SwiftLogix,116.0,0.0,2
BB523440,BharatShip,111.0,0.0,1
BB523441,BharatShip,96.0,0.0,1
BB523442,SwiftLogix,81.0,0.0,1
BB523443,ZipEx,57.0,0.0,1
BB523444,ZipEx,72.0,0.0,1
BB523445,SwiftLogix,71.0,110.0,3
BB523446,BharatShip,91.0,0.0,1
BB523447,BharatShip,96.0,0.0,1
BB523448,ZipEx,60.0,0.0,2
BB523449,BharatShip,54.0,0.0,1
BB523450,SwiftLogix,115.0,0.0,1
BB523451,SwiftLogix,72.0,112.0,2
BB523452,SwiftLogix,57.0,0.0,1
BB523453,SwiftLogix,68.0,0.0,1
BB523454,ZipEx,83.0,0.0,1
BB523455,SwiftLogix,65.0,0.0,1
BB523456,SwiftLogix,51.0,0.0,1
BB523457,BharatShip,68.0,0.0,1
BB523458,ZipEx,98.0,0.0,1
BB523459,SwiftLogix,64.0,0.0,1
BB523460,ZipEx,86.0,0.0,1
BB523461,ZipEx,51.0,0.0,1
BB523462,ZipEx,75.0,0.0,1
BB523463,ZipEx,0.0,0.0,0
BB523464,SwiftLogix,64.0,0.0,1
BB523465,BharatShip,89.0,0.0,2
BB523466,SwiftLogix,76.0,0.0,1
BB523467,SwiftLogix,49.0,0.0,1
BB523468,SwiftLogix,53.0,0.0,1
BB523469,SwiftLogix,71.0,0.0,2
BB523470,SwiftLogix,49.0,0.0,1
BB523471,ZipEx,88.0,0.0,1
BB523472,BharatShip,139.0,0.0,1
BB523473,SwiftLogix,63.0,0.0,2
BB523474,ZipEx,73.0,0.0,1
BB523475,ZipEx,95.0,0.0,1
BB523476,BharatShip,88.0,0.0,1
BB523477,SwiftLogix,52.0,0.0,1
BB523478,SwiftLogix,61.0,0.0,1
BB523479,ZipEx,67.0,0.0,1
BB523480,SwiftLogix,74.0,0.0,1
BB523481,SwiftLogix,77.0,0.0,1
BB523482,BharatShip,76.0,0.0,2
BB523483,BharatShip,70.0,0.0,1
BB523484,BharatShip,111.0,0.0,1
BB523485,SwiftLogix,98.0,0.0,1
BB523486,SwiftLogix,52.0,0.0,1
BB523487,BharatShip,95.0,0.0,1
BB523488,ZipEx,83.0,0.0,1
BB523489,BharatShip,65.0,0.0,1
BB523490,SwiftLogix,63.0,0.0,1
BB523491,ZipEx,71.0,0.0,2
BB523492,ZipEx,67.0,0.0,1
BB523493,SwiftLogix,62.0,0.0,1
BB523494,SwiftLogix,58.0,0.0,1
BB523495,SwiftLogix,63.0,0.0,1
BB523496,ZipEx,67.0,0.0,1
BB523497,ZipEx,66.0,0.0,1
BB523498,SwiftLogix,0.0,0.0,0
BB523499,ZipEx,77.0,0.0,1
BB523500,SwiftLogix,101.0,0.0,1
BB523501,ZipEx,76.0,0.0,1
BB523502,BharatShip,115.0,0.0,1
BB523503,ZipEx,59.0,0.0,1
BB523504,SwiftLogix,58.0,0.0,1
BB523505,SwiftLogix,68.0,0.0,1
BB523506,BharatShip,99.0,0.0,1
BB523507,BharatShip,76.0,0.0,2
BB523508,BharatShip,62.0,96.0,3
BB523509,ZipEx,64.0,0.0,1
BB523510,ZipEx,65.0,0.0,1
BB523511,SwiftLogix,74.0,0.0,1
BB523512,BharatShip,107.0,166.0,2
BB523513,BharatShip,79.0,0.0,1
BB523514,BharatShip,108.0,0.0,1
BB523515,SwiftLogix,65.0,0.0,1
BB523516,SwiftLogix,76.0,0.0,1
BB523517,BharatShip,96.0,0.0,2
BB523518,SwiftLogix,66.0,0.0,1
BB523519,ZipEx,70.0,0.0,2
BB523520,BharatShip,68.0,0.0,1
BB523521,SwiftLogix,63.0,0.0,1
BB523522,SwiftLogix,95.0,0.0,1
BB523523,ZipEx,44.0,0.0,1
BB523524,SwiftLogix,0.0,0.0,0
BB523525,ZipEx,50.0,0.0,1
BB523526,SwiftLogix,54.0,0.0,1
BB523527,SwiftLogix,100.0,0.0,1
BB523528,ZipEx,77.0,0.0,1
BB523529,SwiftLogix,57.0,0.0,1
BB523530,SwiftLogix,70.0,0.0,1
BB523531,SwiftLogix,62.0,0.0,1
BB523532,SwiftLogix,72.0,0.0,1
BB523533,SwiftLogix,77.0,0.0,1
BB523534,ZipEx,81.0,0.0,1
BB523535,SwiftLogix,72.0,0.0,1
BB523536,ZipEx,50.0,0.0,1
BB523537,ZipEx,60.0,0.0,1
BB523538,SwiftLogix,94.0,0.0,1
BB523539,SwiftLogix,43.0,0.0,1
BB523540,SwiftLogix,64.0,0.0,1
BB523541,SwiftLogix,74.0,0.0,1
BB523542,ZipEx,56.0,0.0,1
BB523543,ZipEx,66.0,0.0,1
BB523544,BharatShip,80.0,0.0,1
BB523545,ZipEx,74.0,0.0,1
BB523546,BharatShip,106.0,0.0,1
BB523547,SwiftLogix,57.0,0.0,1
BB523548,BharatShip,122.0,189.0,3
BB523549,SwiftLogix,60.0,0.0,1
BB523550,BharatShip,95.0,0.0,1
BB523551,BharatShip,111.0,0.0,1
BB523552,SwiftLogix,81.0,0.0,2
BB523553,SwiftLogix,63.0,0.0,1
BB523554,BharatShip,112.0,0.0,1
BB523555,ZipEx,80.0,0.0,1
BB523556,BharatShip,77.0,0.0,1
BB523557,SwiftLogix,75.0,0.0,1
BB523558,ZipEx,84.0,0.0,2
BB523559,SwiftLogix,62.0,0.0,1
BB523560,SwiftLogix,61.0,0.0,1
BB523561,ZipEx,58.0,0.0,1
BB523562,SwiftLogix,59.0,0.0,1
BB523563,BharatShip,67.0,0.0,1
BB523564,BharatShip,151.0,0.0,1
BB523565,ZipEx,61.0,0.0,1
BB523566,SwiftLogix,67.0,0.0,1
BB523567,SwiftLogix,60.0,0.0,1
BB523568,ZipEx,56.0,0.0,1
BB523569,SwiftLogix,0.0,0.0,0
BB523570,BharatShip,78.0,0.0,1
BB523571,BharatShip,56.0,0.0,1
BB523572,BharatShip,71.0,0.0,1
BB523573,ZipEx,52.0,0.0,1
BB523574,BharatShip,114.0,0.0,1
BB523575,SwiftLogix,48.0,0.0,1
BB523576,ZipEx,55.0,0.0,2
BB523577,ZipEx,93.0,0.0,1
BB523578,SwiftLogix,57.0,0.0,1
BB523579,SwiftLogix,51.0,0.0,1
BB523580,SwiftLogix,73.0,0.0,1
BB523581,ZipEx,68.0,0.0,1
BB523582,SwiftLogix,88.0,0.0,1
BB523583,ZipEx,116.0,0.0,1
BB523584,BharatShip,68.0,0.0,1
BB523585,SwiftLogix,56.0,0.0,1
BB523586,SwiftLogix,0.0,0.0,0
BB523587,SwiftLogix,78.0,0.0,1
BB523588,ZipEx,72.0,0.0,1
BB523589,BharatShip,59.0,0.0,1
BB523590,SwiftLogix,67.0,0.0,1
BB523591,BharatShip,103.0,0.0,1
BB523592,SwiftLogix,75.0,0.0,1
BB523593,ZipEx,87.0,0.0,1
BB523594,ZipEx,71.0,0.0,1
BB523595,ZipEx,69.0,0.0,1
BB523596,ZipEx,82.0,0.0,1
BB523597,ZipEx,61.0,0.0,1
BB523598,ZipEx,66.0,0.0,1
BB523599,ZipEx,57.0,0.0,2
BB523600,ZipEx,53.0,0.0,1
BB523601,BharatShip,71.0,0.0,1
BB523602,ZipEx,60.0,0.0,2
BB523603,BharatShip,95.0,0.0,1
BB523604,ZipEx,81.0,0.0,1
BB523605,ZipEx,94.0,0.0,2
BB523606,BharatShip,125.0,0.0,1
BB523607,SwiftLogix,79.0,0.0,1
BB523608,SwiftLogix,101.0,0.0,1
BB523609,BharatShip,86.0,133.0,2
BB523610,BharatShip,119.0,0.0,1
BB523611,SwiftLogix,75.0,0.0,2
BB523612,BharatShip,110.0,0.0,1
BB523613,BharatShip,0.0,0.0,0
BB523614,BharatShip,93.0,0.0,2
BB523615,BharatShip,131.0,0.0,1
BB523616,BharatShip,52.0,0.0,1
BB523617,ZipEx,61.0,0.0,1
BB523618,BharatShip,84.0,0.0,1
BB523619,BharatShip,77.0,0.0,1
BB523620,ZipEx,62.0,0.0,1
BB523621,SwiftLogix,61.0,0.0,1
BB523622,ZipEx,55.0,0.0,1
BB523623,SwiftLogix,91.0,0.0,2
BB523624,BharatShip,91.0,0.0,1
BB523625,ZipEx,69.0,0.0,1
BB523626,SwiftLogix,64.0,0.0,2
BB523627,SwiftLogix,72.0,0.0,1
BB523628,BharatShip,90.0,0.0,1
BB523629,BharatShip,77.0,0.0,1
BB523630,BharatShip,119.0,0.0,1
BB523631,SwiftLogix,95.0,0.0,1
BB523632,ZipEx,74.0,0.0,1
BB523633,BharatShip,81.0,0.0,1
BB523634,BharatShip,93.0,0.0,1
BB523635,SwiftLogix,93.0,0.0,1
BB523636,BharatShip,49.0,0.0,1
BB523637,BharatShip,81.0,0.0,1
BB523638,SwiftLogix,72.0,0.0,1
BB523639,ZipEx,125.0,0.0,1
BB523640,BharatShip,73.0,0.0,1
BB523641,SwiftLogix,72.0,0.0,1
BB523642,BharatShip,60.0,0.0,1
BB523643,SwiftLogix,68.0,0.0,1
BB523644,SwiftLogix,65.0,0.0,1
BB523645,ZipEx,59.0,0.0,1
BB523646,BharatShip,93.0,0.0,2
BB523647,SwiftLogix,79.0,0.0,2
BB523648,BharatShip,62.0,0.0,1
BB523649,SwiftLogix,78.0,0.0,1
BB523650,ZipEx,62.0,0.0,2
BB523651,ZipEx,90.0,0.0,1
BB523652,BharatShip,44.0,68.0,3
BB523653,ZipEx,78.0,0.0,1
BB523654,SwiftLogix,53.0,0.0,1
BB523655,SwiftLogix,114.0,0.0,1
BB523656,SwiftLogix,76.0,0.0,1
BB523657,BharatShip,126.0,0.0,1
BB523658,BharatShip,109.0,0.0,1
BB523659,ZipEx,69.0,0.0,1
BB523660,SwiftLogix,71.0,0.0,1
BB523661,SwiftLogix,68.0,0.0,2
BB523662,SwiftLogix,62.0,0.0,1
BB523663,BharatShip,75.0,0.0,2
BB523664,BharatShip,92.0,0.0,1
BB523665,SwiftLogix,80.0,0.0,1
BB523666,SwiftLogix,75.0,0.0,1
BB523667,BharatShip,128.0,0.0,1
BB523668,ZipEx,0.0,0.0,0
BB523669,ZipEx,62.0,0.0,1
BB523670,SwiftLogix,50.0,0.0,1
BB523671,BharatShip,110.0,0.0,1
BB523672,SwiftLogix,54.0,0.0,1
BB523673,ZipEx,73.0,0.0,1
BB523674,ZipEx,70.0,108.0,2
BB523675,SwiftLogix,0.0,0.0,0
BB523676,BharatShip,139.0,0.0,1
BB523677,SwiftLogix,79.0,0.0,1
BB523678,SwiftLogix,103.0,0.0,1
BB523679,BharatShip,102.0,0.0,2
BB523680,ZipEx,89.0,0.0,1
BB523681,BharatShip,111.0,172.0,2
BB523682,BharatShip,107.0,0.0,1
BB523683,BharatShip,107.0,0.0,1
BB523684,ZipEx,58.0,0.0,1
BB523685,ZipEx,144.0,0.0,1
BB523686,BharatShip,104.0,0.0,1
BB523687,BharatShip,99.0,0.0,1
BB523688,ZipEx,50.0,0.0,1
BB523689,BharatShip,76.0,0.0,1
BB523690,BharatShip,125.0,0.0,1
BB523691,ZipEx,69.0,0.0,1
BB523692,SwiftLogix,72.0,0.0,1
BB523693,ZipEx,62.0,0.0,1
BB523694,SwiftLogix,93.0,0.0,1
BB523695,SwiftLogix,66.0,0.0,1
BB523696,ZipEx,55.0,85.0,2
BB523697,SwiftLogix,78.0,0.0,1
BB523698,SwiftLogix,52.0,0.0,1
BB523699,BharatShip,119.0,0.0,2
BB523700,SwiftLogix,73.0,0.0,1
BB523701,BharatShip,104.0,0.0,1
BB523702,BharatShip,97.0,0.0,2
BB523703,ZipEx,105.0,0.0,1
BB523704,SwiftLogix,114.0,0.0,1
BB523705,SwiftLogix,56.0,0.0,1
BB523706,SwiftLogix,0.0,0.0,0
BB523707,SwiftLogix,73.0,0.0,1
BB523708,ZipEx,74.0,0.0,1
BB523709,BharatShip,96.0,0.0,1
BB523710,BharatShip,121.0,0.0,1
BB523711,SwiftLogix,56.0,0.0,1
BB523712,BharatShip,53.0,0.0,1
BB523713,ZipEx,69.0,107.0,2
BB523714,SwiftLogix,76.0,0.0,1
BB523715,ZipEx,67.0,0.0,1
BB523716,BharatShip,83.0,0.0,1
BB523717,BharatShip,108.0,0.0,2
BB523718,ZipEx,58.0,0.0,1
BB523719,SwiftLogix,76.0,0.0,2
BB523720,BharatShip,126.0,0.0,1
BB523721,ZipEx,78.0,0.0,2
BB523722,ZipEx,79.0,0.0,2
BB523723,SwiftLogix,57.0,0.0,1
BB523724,ZipEx,72.0,0.0,1
BB523725,SwiftLogix,86.0,0.0,1
BB523726,SwiftLogix,85.0,0.0,1
BB523727,ZipEx,75.0,0.0,1
BB523728,ZipEx,67.0,0.0,1
BB523729,SwiftLogix,0.0,0.0,0
BB523730,ZipEx,46.0,0.0,1
BB523731,SwiftLogix,68.0,0.0,1
BB523732,ZipEx,92.0,143.0,2
BB523733,SwiftLogix,61.0,0.0,2
BB523734,BharatShip,110.0,0.0,1
BB523735,BharatShip,59.0,0.0,2
BB523736,BharatShip,110.0,0.0,1
BB523737,BharatShip,122.0,0.0,1
BB523738,ZipEx,76.0,0.0,2
BB523739,BharatShip,61.0,0.0,1
BB523740,BharatShip,55.0,0.0,1
BB523741,SwiftLogix,70.0,0.0,1
BB523742,ZipEx,101.0,0.0,1
BB523743,SwiftLogix,61.0,95.0,2
BB523744,SwiftLogix,61.0,0.0,1
BB523745,SwiftLogix,67.0,0.0,1
BB523746,ZipEx,84.0,0.0,1
BB523747,BharatShip,116.0,0.0,1
BB523748,SwiftLogix,73.0,0.0,1
BB523749,SwiftLogix,63.0,0.0,1
BB523750,ZipEx,80.0,0.0,1
BB523751,ZipEx,60.0,0.0,1
BB523752,SwiftLogix,92.0,0.0,1
BB523753,SwiftLogix,59.0,0.0,1
BB523754,ZipEx,62.0,0.0,1
BB523755,BharatShip,84.0,0.0,1
BB523756,SwiftLogix,71.0,0.0,1
BB523757,SwiftLogix,75.0,0.0,1
BB523758,BharatShip,104.0,0.0,1
BB523759,SwiftLogix,79.0,0.0,1
BB523760,ZipEx,55.0,0.0,2
BB523761,ZipEx,73.0,0.0,1
BB523762,ZipEx,99.0,153.0,3
BB523763,ZipEx,61.0,0.0,1
BB523764,BharatShip,76.0,0.0,1
BB523765,SwiftLogix,59.0,0.0,1
BB523766,SwiftLogix,77.0,0.0,1
BB523767,SwiftLogix,50.0,0.0,1
BB523768,SwiftLogix,95.0,0.0,1
BB523769,ZipEx,53.0,0.0,1
BB523770,SwiftLogix,50.0,0.0,1
BB523771,SwiftLogix,79.0,0.0,1
BB523772,BharatShip,106.0,0.0,1
BB523773,SwiftLogix,65.0,101.0,2
BB523774,ZipEx,51.0,0.0,1
BB523775,ZipEx,57.0,0.0,1
BB523776,SwiftLogix,56.0,0.0,1
BB523777,SwiftLogix,103.0,0.0,1
BB523778,ZipEx,122.0,0.0,1
BB523779,BharatShip,97.0,0.0,1
BB523780,SwiftLogix,75.0,0.0,2
BB523781,BharatShip,66.0,0.0,1
BB523782,SwiftLogix,61.0,0.0,1
BB523783,BharatShip,122.0,0.0,1
BB523784,SwiftLogix,94.0,0.0,1
BB523785,ZipEx,64.0,0.0,1
BB523786,SwiftLogix,0.0,0.0,0
BB523787,BharatShip,80.0,0.0,1
BB523788,BharatShip,65.0,0.0,1
BB523789,BharatShip,79.0,0.0,1
BB523790,BharatShip,96.0,0.0,1
BB523791,SwiftLogix,61.0,0.0,1
BB523792,ZipEx,86.0,0.0,1
BB523793,SwiftLogix,70.0,0.0,1
BB523794,SwiftLogix,57.0,0.0,1
BB523795,BharatShip,82.0,0.0,1
BB523796,BharatShip,125.0,0.0,1
BB523797,ZipEx,67.0,0.0,1
BB523798,ZipEx,56.0,0.0,1
BB523799,ZipEx,66.0,0.0,1
BB523800,BharatShip,75.0,0.0,2
BB523801,BharatShip,133.0,0.0,1
BB523802,SwiftLogix,52.0,0.0,1
BB523803,SwiftLogix,64.0,0.0,1
BB523804,BharatShip,89.0,0.0,1
BB523805,SwiftLogix,68.0,0.0,1
BB523806,SwiftLogix,57.0,0.0,1
BB523807,BharatShip,118.0,0.0,1
BB523808,SwiftLogix,69.0,0.0,1
BB523809,ZipEx,78.0,0.0,1
BB523810,SwiftLogix,66.0,0.0,1
BB523811,ZipEx,64.0,0.0,1
BB523812,ZipEx,68.0,0.0,1
BB523813,BharatShip,117.0,0.0,1
BB523814,SwiftLogix,86.0,133.0,2
BB523815,BharatShip,114.0,0.0,1
BB523816,SwiftLogix,62.0,0.0,1
BB523817,SwiftLogix,67.0,0.0,1
BB523818,BharatShip,86.0,0.0,1
BB523819,BharatShip,118.0,0.0,1
BB523820,BharatShip,111.0,172.0,3
BB523821,ZipEx,91.0,0.0,1
BB523822,SwiftLogix,63.0,0.0,1
BB523823,ZipEx,92.0,0.0,1
BB523824,SwiftLogix,91.0,0.0,1
BB523825,ZipEx,65.0,0.0,1
BB523826,SwiftLogix,103.0,0.0,1
BB523827,SwiftLogix,72.0,0.0,1
BB523828,SwiftLogix,64.0,0.0,1
BB523829,SwiftLogix,106.0,0.0,1
BB523830,SwiftLogix,61.0,0.0,1
BB523831,SwiftLogix,0.0,0.0,0
BB523832,SwiftLogix,55.0,0.0,1
BB523833,BharatShip,84.0,0.0,1
BB523834,BharatShip,152.0,236.0,3
BB523835,SwiftLogix,66.0,0.0,1
BB523836,ZipEx,97.0,0.0,2
BB523837,SwiftLogix,65.0,0.0,1
BB523838,ZipEx,90.0,0.0,1
BB523839,BharatShip,137.0,0.0,1
BB523840,SwiftLogix,63.0,0.0,1
BB523841,ZipEx,71.0,0.0,1
BB523842,ZipEx,41.0,0.0,1
BB523843,BharatShip,99.0,0.0,1
BB523844,BharatShip,145.0,225.0,2
BB523845,BharatShip,99.0,0.0,1
BB523846,ZipEx,77.0,0.0,1
BB523847,BharatShip,60.0,0.0,1
BB523848,ZipEx,73.0,0.0,2
BB523849,BharatShip,129.0,0.0,1
BB523850,SwiftLogix,93.0,0.0,2
BB523851,ZipEx,91.0,0.0,1
BB523852,BharatShip,96.0,0.0,2
BB523853,BharatShip,0.0,0.0,0
BB523854,ZipEx,79.0,0.0,1
BB523855,ZipEx,79.0,0.0,1
BB523856,BharatShip,112.0,0.0,1
