order_id,customer_id,order_date,pincode,category,payment_mode,gross_order_value,discount_amount,delivery_fee_charged,product_cost,order_status
BB522096,C101942,2025-05-07,110533.0,Home Cleaning,COD,781.0,276.0,0.0,592.0,Delivered
BB503223,C105044,2025-10-16,110561.0,Baby Care,COD,786.0,49.0,0.0,454.0,Delivered
BB505208,C102219,2026-03-18,110162.0,Skincare,Prepaid,737.0,41.0,0.0,243.0,Delivered
BB504777,C100171,2025-07-04,110337.0,Household Staples,COD,247.0,22.0,49.0,200.0,Delivered
BB505218,C112527,2025-04-04,110547.0,Home Cleaning,COD,677.0,119.0,0.0,512.0,Delivered
BB527026,C111616,2026-02-14,110330.0,Household Staples,COD,481.0,60.0,49.0,427.0,Delivered
BB514513,C115851,2025-11-26,110540.0,Haircare,COD,920.0,160.0,0.0,495.0,Delivered
BB506088,C103745,2025-11-19,110344.0,Skincare,Prepaid,613.0,192.0,49.0,261.0,Delivered
BB508790,C112170,2025-05-30,110603.0,Skincare,COD,1138.0,134.0,0.0,511.0,Delivered
BB520984,C114854,2025-10-01,110008.0,Household Staples,Prepaid,149.0,11.0,49.0,117.0,Delivered
BB501940,C105264,2025-09-20,110050.0,Skincare,Prepaid,645.0,87.0,0.0,298.0,Delivered
BB514316,C106619,2025-10-11,110624.0,Skincare,COD,883.0,8.0,0.0,450.0,Delivered
BB533928,C101777,2026-02-08,110316.0,Haircare,COD,879.0,54.0,0.0,409.0,Delivered
BB531381,C110170,2025-06-03,110806.0,Haircare,COD,458.0,17.0,49.0,234.0,Delivered
BB522125,C110433,2025-06-04,110624.0,Household Staples,COD,336.0,21.0,49.0,278.0,Delivered
BB516372,C111606,2025-06-02,110183.0,Haircare,Prepaid,302.0,45.0,49.0,153.0,Delivered
BB501914,C106046,2026-01-13,110302.0,Baby Care,Prepaid,723.0,123.0,0.0,438.0,Delivered
BB532953,C114764,2025-11-26,110596.0,Haircare,COD,587.0,22.0,0.0,292.0,Delivered
BB530360,C108108,2025-06-23,110372.0,Household Staples,Prepaid,393.0,111.0,49.0,304.0,Delivered
BB509163,C115110,2025-09-04,110064.0,Home Cleaning,COD,720.0,154.0,0.0,505.0,Delivered
BB504224,C104137,2025-07-05,110036.0,Home Cleaning,Prepaid,550.0,31.0,0.0,364.0,Delivered
BB537905,C112003,2026-01-14,110001.0,Haircare,Prepaid,732.0,177.0,0.0,375.0,Delivered
BB506240,C104118,2026-02-13,110043.0,Skincare,COD,1073.0,147.0,0.0,504.0,Delivered
BB509969,C104214,2025-04-04,110176.0,Haircare,Prepaid,906.0,129.0,0.0,480.0,Delivered
BB537143,C102557,2025-09-17,110337.0,Household Staples,COD,644.0,98.0,0.0,516.0,Delivered
BB508623,C113384,2025-06-11,110610.0,Haircare,Prepaid,285.0,15.0,49.0,145.0,Delivered
BB511244,C108477,2025-04-14,110218.0,Home Cleaning,COD,572.0,125.0,49.0,392.0,Delivered
BB536769,C105422,2025-07-16,110351.0,Baby Care,COD,614.0,54.0,0.0,352.0,RTO
BB503471,C114851,2025-11-22,110463.0,Household Staples,COD,323.0,19.0,49.0,276.0,Delivered
BB538591,C104767,2025-08-02,110435.0,Skincare,Prepaid,415.0,68.0,49.0,197.0,Delivered
BB503293,C115565,2025-04-23,110638.0,Skincare,COD,1440.0,150.0,0.0,567.0,Delivered
BB529349,C101525,2025-04-11,110134.0,Household Staples,Prepaid,149.0,10.0,49.0,116.0,Delivered
BB505363,C101716,2026-03-21,110645.0,Baby Care,COD,1091.0,332.0,0.0,661.0,Delivered
BB533773,C103084,2025-11-18,110666.0,Skincare,COD,907.0,180.0,0.0,406.0,Delivered
BB520313,C114999,2025-05-22,110470.0,Skincare,COD,917.0,46.0,0.0,432.0,Delivered
BB507559,C104964,2025-12-02,110050.0,Home Cleaning,COD,345.0,123.0,49.0,249.0,Delivered
BB526150,C112532,2025-06-17,110449.0,Baby Care,COD,745.0,128.0,0.0,475.0,Delivered
BB528291,C113163,2025-06-14,110484.0,Baby Care,Prepaid,533.0,106.0,49.0,331.0,Delivered
BB534544,C102860,2025-06-15,110715.0,Haircare,COD,688.0,119.0,0.0,384.0,Delivered
BB503985,C115199,2025-09-18,110183.0,Skincare,COD,576.0,72.0,0.0,253.0,Delivered
BB524679,C109419,2026-03-26,110071.0,Home Cleaning,COD,789.0,98.0,0.0,583.0,Delivered
BB512817,C103491,2025-10-18,110379.0,Baby Care,Prepaid,672.0,214.0,49.0,434.0,Delivered
BB507417,C114364,2025-08-17,110358.0,Skincare,COD,830.0,127.0,0.0,391.0,RTO
BB521515,C111155,2025-08-19,110106.0,Skincare,COD,1094.0,218.0,0.0,516.0,Delivered
BB536298,C114991,2025-06-30,110792.0,Home Cleaning,COD,759.0,142.0,0.0,546.0,Delivered
BB533208,INTERNAL_QA,2025-09-22,110799.0,Skincare,COD,0.0,29.0,0.0,0.0,RTO
BB525546,C101997,2025-12-03,110575.0,Home Cleaning,Prepaid,543.0,133.0,49.0,417.0,Delivered
BB519948,C104272,2026-02-28,110043.0,Haircare,Prepaid,705.0,127.0,0.0,379.0,Delivered
BB528075,C100560,2025-08-07,110288.0,Home Cleaning,Prepaid,701.0,118.0,0.0,498.0,Delivered
BB504489,C102816,2025-08-25,,Haircare,Prepaid,1101.0,137.0,0.0,653.0,Delivered
BB537307,C105921,2025-05-10,110554.0,Home Cleaning,COD,536.0,75.0,49.0,397.0,Delivered
BB503551,C105216,2025-09-16,110148.0,Skincare,Prepaid,1058.0,17.0,0.0,478.0,Delivered
BB506806,C100970,2025-05-24,110127.0,Home Cleaning,Prepaid,608.0,108.0,0.0,414.0,Delivered
BB518548,C101890,2025-10-23,110799.0,Home Cleaning,Prepaid,893.0,208.0,0.0,583.0,RTO
BB511584,C113823,2025-04-22,110589.0,Skincare,Prepaid,944.0,185.0,0.0,424.0,Delivered
BB506610,C104399,2026-03-06,110841.0,Skincare,COD,1031.0,61.0,0.0,492.0,Delivered
BB523798,C115652,2026-03-04,110372.0,Haircare,COD,767.0,106.0,0.0,435.0,Delivered
BB515564,C108985,2025-08-02,110190.0,Skincare,Prepaid,748.0,58.0,0.0,345.0,Delivered
BB521870,C111016,2025-07-17,110610.0,Home Cleaning,COD,191.0,16.0,49.0,139.0,Delivered
BB510153,C102255,2025-06-16,110400.0,Baby Care,Prepaid,631.0,60.0,0.0,414.0,Delivered
BB532372,C109624,2025-09-18,110631.0,Skincare,Prepaid,306.0,23.0,49.0,130.0,Delivered
BB536796,C111419,2025-07-05,110022.0,Home Cleaning,COD,584.0,97.0,49.0,421.0,Delivered
BB514729,C108301,2025-11-13,110526.0,Haircare,Prepaid,591.0,99.0,49.0,305.0,Delivered
BB535591,C111267,2025-06-17,110155.0,Skincare,COD,695.0,155.0,0.0,315.0,RTO
BB514582,C109649,2025-10-10,110428.0,Household Staples,COD,671.0,50.0,0.0,570.0,Delivered
BB504862,C115595,2025-10-09,110435.0,Baby Care,Prepaid,1424.0,403.0,0.0,875.0,Delivered
BB535335,C114230,2025-12-07,110624.0,Home Cleaning,Prepaid,378.0,11.0,49.0,275.0,Delivered
BB537634,C105399,2025-07-05,110183.0,Baby Care,Prepaid,1247.0,260.0,0.0,748.0,Delivered
BB521588,C109785,2025-06-13,110617.0,Skincare,Prepaid,149.0,25.0,49.0,72.0,Delivered
BB539224,C113012,2025-11-25,,Home Cleaning,Prepaid,725.0,20.0,0.0,516.0,Delivered
BB534134,C102777,2025-11-15,110596.0,Home Cleaning,Prepaid,735.0,82.0,0.0,489.0,Delivered
BB534313,C106314,2025-08-14,110386.0,Home Cleaning,Prepaid,304.0,38.0,49.0,214.0,Delivered
BB512322,C111694,2026-03-17,110638.0,Household Staples,Prepaid,726.0,18.0,0.0,605.0,Delivered
BB528552,C109529,2025-11-19,110561.0,Household Staples,Prepaid,603.0,118.0,49.0,518.0,Delivered
BB536043,C107601,2025-08-14,110498.0,Skincare,COD,1031.0,37.0,0.0,476.0,Delivered
BB526329,C109738,2025-05-26,110211.0,Skincare,Prepaid,895.0,87.0,0.0,444.0,Delivered
BB527935,C101913,2025-11-15,110043.0,Haircare,Prepaid,984.0,95.0,0.0,533.0,Delivered
BB539244,C115335,2025-07-01,110512.0,Household Staples,COD,376.0,4.0,49.0,331.0,Delivered
BB523943,C100593,2025-06-02,110232.0,Skincare,Prepaid,719.0,66.0,0.0,290.0,Delivered
BB518294,C101244,2025-12-29,110414.0,Home Cleaning,COD,258.0,8.0,49.0,180.0,Delivered
BB504872,C112250,2025-04-19,110736.0,Home Cleaning,Prepaid,884.0,103.0,0.0,582.0,Delivered
BB512229,C113867,2025-11-13,110344.0,Household Staples,Prepaid,676.0,30.0,0.0,545.0,Delivered
BB534779,C109340,2025-10-21,110218.0,Skincare,Prepaid,551.0,70.0,49.0,236.0,Delivered
BB504336,C114152,2025-12-19,110183.0,Haircare,Prepaid,878.0,165.0,0.0,431.0,Delivered
BB527093,C107482,2025-05-18,110806.0,Skincare,COD,842.0,49.0,0.0,419.0,Delivered
BB503644,C107680,2026-02-08,110281.0,Household Staples,COD,567.0,63.0,0.0,460.0,Delivered
BB501061,C111693,2025-07-15,110722.0,Household Staples,COD,464.0,22.0,49.0,371.0,Delivered
BB537089,C100114,2026-01-09,110575.0,Baby Care,COD,811.0,33.0,0.0,516.0,Delivered
BB523906,C106764,2025-07-11,110064.0,Baby Care,COD,622.0,41.0,0.0,404.0,Delivered
BB501298,C102519,2025-07-04,110337.0,Haircare,Prepaid,578.0,68.0,0.0,310.0,Delivered
BB529884,C111608,2025-07-05,110456.0,Baby Care,COD,716.0,184.0,0.0,453.0,Delivered
BB526076,C102805,2025-12-19,110085.0,Baby Care,Prepaid,1397.0,436.0,0.0,853.0,Delivered
BB507088,C101546,2025-07-19,110603.0,Skincare,COD,701.0,155.0,0.0,314.0,Delivered
BB511304,C108611,2025-08-09,110295.0,Haircare,COD,267.0,11.0,49.0,131.0,Delivered
BB514329,C112555,2025-05-20,110253.0,Skincare,Prepaid,1344.0,96.0,0.0,643.0,Delivered
BB525544,C101374,2025-12-04,110043.0,Baby Care,Prepaid,1302.0,8.0,0.0,866.0,Delivered
BB512120,C112427,31-01-2026,110834.0,Skincare,COD,774.0,54.0,0.0,361.0,Delivered
BB523250,C111928,2025-12-15,110512.0,Household Staples,COD,230.0,45.0,49.0,192.0,Delivered
BB512661,C112424,2025-11-06,110652.0,Skincare,COD,562.0,175.0,49.0,248.0,Delivered
BB500062,C109323,2025-04-20,110267.0,Skincare,Prepaid,839.0,197.0,0.0,344.0,Delivered
BB514725,C100325,2026-01-17,,Baby Care,COD,1414.0,252.0,0.0,811.0,Delivered
BB518137,C104811,2025-10-23,110617.0,Household Staples,COD,438.0,13.0,49.0,351.0,Delivered
BB524693,C107545,2025-04-04,110519.0,Skincare,COD,766.0,140.0,0.0,383.0,Delivered
BB523203,C108452,2025-11-25,110491.0,Skincare,Prepaid,938.0,26.0,0.0,374.0,Delivered
BB525091,C113394,2025-06-24,110099.0,Skincare,Prepaid,563.0,134.0,49.0,279.0,Delivered
BB528360,C109752,2025-09-27,110001.0,Household Staples,COD,900.0,79.0,0.0,687.0,Delivered
BB502392,C105541,2025-12-22,110680.0,Home Cleaning,Prepaid,468.0,127.0,49.0,374.0,Delivered
BB511926,C110382,2026-02-28,110603.0,Household Staples,COD,375.0,55.0,49.0,291.0,Delivered
BB519045,C105202,2025-10-17,110106.0,Home Cleaning,COD,329.0,31.0,49.0,228.0,Delivered
BB504409,C101777,2025-04-11,110155.0,Haircare,COD,432.0,62.0,49.0,235.0,RTO
BB507838,C113114,2026-02-25,110806.0,Home Cleaning,COD,223.0,56.0,49.0,164.0,Delivered
BB515241,C105912,2025-05-29,110050.0,Home Cleaning,COD,222.0,4.0,49.0,172.0,RTO
BB531437,C112069,2025-05-14,110708.0,Home Cleaning,COD,639.0,49.0,0.0,480.0,Delivered
BB526486,C109677,2025-06-25,110078.0,Haircare,Prepaid,328.0,53.0,49.0,171.0,Delivered
BB538205,C103234,28-11-2025,110127.0,Home Cleaning,Prepaid,269.0,77.0,49.0,201.0,Delivered
BB505859,C108224,2025-06-11,110358.0,Household Staples,COD,558.0,154.0,49.0,456.0,Delivered
BB533874,C104239,2025-05-01,110099.0,Skincare,COD,714.0,76.0,0.0,329.0,Delivered
BB526856,C100669,2025-05-07,110050.0,Skincare,COD,1059.0,207.0,0.0,533.0,Delivered
BB521261,C111942,2026-03-17,110603.0,Haircare,COD,735.0,92.0,0.0,388.0,Delivered
BB504431,C103197,2025-09-27,110638.0,Haircare,COD,149.0,21.0,49.0,77.0,Delivered
BB538921,C109249,2025-11-10,110211.0,Home Cleaning,COD,553.0,119.0,49.0,385.0,Delivered
BB507268,C114506,2025-07-11,110064.0,Skincare,Prepaid,537.0,43.0,49.0,232.0,Delivered
BB523202,C100016,2025-04-19,110519.0,Haircare,COD,690.0,38.0,0.0,326.0,Delivered
BB530442,C106860,2025-07-01,110505.0,Home Cleaning,COD,190.0,33.0,49.0,141.0,Delivered
BB530244,C101678,2025-10-14,110176.0,Haircare,Prepaid,876.0,148.0,0.0,424.0,Cancelled
BB509733,C104824,2025-04-23,110071.0,Baby Care,COD,503.0,42.0,49.0,322.0,Delivered
BB534067,C115995,2025-08-18,110505.0,Household Staples,COD,149.0,25.0,49.0,121.0,Delivered
BB521738,C108758,2025-05-01,110120.0,Home Cleaning,Prepaid,507.0,37.0,49.0,363.0,Delivered
BB513691,C105766,2025-08-13,110099.0,Skincare,COD,1208.0,29.0,0.0,494.0,Delivered
BB532416,C101664,2025-10-24,110470.0,Skincare,COD,462.0,43.0,49.0,228.0,RTO
BB500309,C115201,2026-01-30,110449.0,Haircare,COD,320.0,33.0,49.0,175.0,Delivered
BB524553,C109770,2025-09-27,110134.0,Haircare,Prepaid,559.0,21.0,0.0,283.0,Delivered
BB531031,C109941,2025-05-14,110442.0,Home Cleaning,COD,677.0,26.0,0.0,438.0,Delivered
BB528514,C109809,2026-01-20,110323.0,Skincare,COD,865.0,46.0,0.0,376.0,Delivered
BB528618,C110853,2026-02-06,110449.0,Household Staples,COD,879.0,24.0,0.0,679.0,Delivered
BB536235,C114323,2025-10-02,110491.0,Household Staples,COD,707.0,21.0,0.0,592.0,Delivered
BB537718,C106455,2025-06-15,110050.0,Skincare,COD,884.0,223.0,0.0,371.0,Delivered
BB530668,C111505,2025-05-22,110050.0,Skincare,Prepaid,481.0,128.0,49.0,213.0,Delivered
BB536007,C101780,2025-10-12,110540.0,Home Cleaning,COD,963.0,18.0,0.0,739.0,Delivered
BB517195,C101825,2026-01-14,110274.0,Baby Care,Prepaid,1490.0,72.0,0.0,968.0,Delivered
BB523348,C113508,2025-08-30,110491.0,Home Cleaning,COD,537.0,142.0,49.0,365.0,Delivered
BB524520,C113449,2025-10-18,110652.0,Haircare,COD,374.0,31.0,49.0,202.0,Delivered
BB539654,C108905,2026-03-06,110463.0,Skincare,COD,1105.0,244.0,0.0,539.0,Delivered
BB516091,C112791,2026-02-26,110092.0,Haircare,Prepaid,724.0,292.0,49.0,436.0,Delivered
BB535822,C107303,26-09-2025,110092.0,Baby Care,Prepaid,1534.0,395.0,0.0,920.0,Delivered
BB502100,C111782,2025-10-17,110659.0,Household Staples,Prepaid,584.0,84.0,0.0,442.0,Delivered
BB515958,C111036,2025-09-15,110099.0,Household Staples,Prepaid,443.0,43.0,49.0,370.0,Delivered
BB517344,C112424,2025-05-01,110407.0,Haircare,Prepaid,918.0,42.0,0.0,429.0,Delivered
BB516588,C108443,2025-04-05,110407.0,Home Cleaning,Prepaid,747.0,97.0,0.0,554.0,Cancelled
BB523466,C100519,2025-11-02,110057.0,Household Staples,Prepaid,810.0,163.0,0.0,619.0,Delivered
BB529582,C109432,2025-08-02,110729.0,Baby Care,Prepaid,577.0,104.0,49.0,360.0,Delivered
BB507197,C115069,2025-06-23,110645.0,Haircare,COD,837.0,90.0,0.0,420.0,Delivered
BB517532,C101180,2025-07-19,110631.0,Home Cleaning,COD,711.0,63.0,0.0,478.0,Delivered
BB521722,C105328,2025-08-15,110281.0,Haircare,COD,1151.0,38.0,0.0,597.0,Delivered
BB504975,C111342,2025-07-24,110540.0,Haircare,COD,533.0,50.0,49.0,278.0,Delivered
BB522687,C115966,2025-07-21,,Household Staples,Prepaid,658.0,76.0,0.0,514.0,Delivered
BB500080,C114690,2025-07-12,110288.0,Skincare,COD,491.0,90.0,49.0,222.0,RTO
BB519072,C100233,2025-05-15,110162.0,Baby Care,Prepaid,721.0,129.0,0.0,386.0,Delivered
BB509390,C100861,2025-06-18,110771.0,Baby Care,COD,703.0,44.0,0.0,384.0,RTO
BB513791,C111893,2025-07-21,110323.0,Haircare,Prepaid,631.0,64.0,0.0,340.0,Delivered
BB538911,C108181,2025-12-18,110197.0,Haircare,Prepaid,412.0,45.0,49.0,243.0,Delivered
BB502610,C112437,07-04-2025,110715.0,Baby Care,Prepaid,526.0,19.0,0.0,329.0,Delivered
BB506400,C115007,2026-02-07,110589.0,Baby Care,COD,774.0,88.0,0.0,464.0,Delivered
BB505465,C112917,2025-09-20,110820.0,Baby Care,COD,1064.0,85.0,0.0,669.0,Delivered
BB537886,C110469,2025-09-05,110470.0,Baby Care,COD,1028.0,35.0,0.0,612.0,Delivered
BB509578,C115088,2025-12-28,110575.0,Household Staples,Prepaid,485.0,29.0,49.0,409.0,Delivered
BB503853,C101190,25-03-2026,110218.0,Haircare,Prepaid,457.0,36.0,49.0,225.0,Delivered
BB501428,C104989,2025-10-05,110309.0,Skincare,COD,1136.0,72.0,0.0,495.0,Delivered
BB512027,C113017,2025-04-29,110561.0,Household Staples,COD,582.0,51.0,0.0,495.0,Delivered
BB500003,C107326,2025-12-09,110638.0,Haircare,COD,877.0,134.0,0.0,489.0,Delivered
BB518510,C108613,2025-11-14,110148.0,Baby Care,Prepaid,725.0,33.0,0.0,411.0,Delivered
BB537616,C110349,2025-07-25,110449.0,Skincare,Prepaid,529.0,108.0,49.0,238.0,Delivered
BB502152,C109324,2025-07-12,110638.0,Haircare,COD,509.0,90.0,49.0,289.0,Delivered
BB533739,C105010,2025-05-01,110015.0,Household Staples,COD,676.0,85.0,0.0,566.0,Delivered
BB510837,C102202,2025-08-23,110211.0,Household Staples,COD,420.0,80.0,49.0,343.0,Delivered
BB534145,C106663,2025-10-15,110323.0,Skincare,Prepaid,721.0,101.0,0.0,327.0,Delivered
BB523195,C101180,2025-09-28,110050.0,Baby Care,Prepaid,1151.0,234.0,0.0,727.0,Delivered
BB539024,C100371,2026-01-23,110757.0,Household Staples,COD,571.0,22.0,0.0,484.0,Delivered
BB535692,C113664,2025-10-02,110540.0,Skincare,Prepaid,925.0,75.0,0.0,408.0,Delivered
BB511382,C107062,2025-06-25,110750.0,Baby Care,COD,691.0,32.0,0.0,423.0,Delivered
BB528985,C101695,2025-09-23,110246.0,Baby Care,Prepaid,805.0,94.0,0.0,419.0,Delivered
BB538314,C114598,2025-08-22,110176.0,Haircare,Prepaid,860.0,8.0,0.0,391.0,Delivered
BB531788,C114559,2025-12-15,110365.0,Skincare,Prepaid,149.0,10.0,49.0,64.0,Delivered
BB537062,C103381,2026-03-28,110302.0,Skincare,Prepaid,776.0,120.0,0.0,331.0,Delivered
BB521892,C113069,2025-07-01,110764.0,Skincare,COD,862.0,42.0,0.0,411.0,Delivered
BB502652,C101915,2026-02-02,110316.0,Skincare,COD,945.0,63.0,0.0,485.0,Delivered
BB511082,C111054,2025-05-25,110624.0,Skincare,COD,671.0,70.0,0.0,297.0,Delivered
BB517513,C100092,2025-06-04,110687.0,Baby Care,Prepaid,802.0,113.0,0.0,514.0,Delivered
BB529984,C115265,2025-10-07,110603.0,Skincare,COD,625.0,43.0,0.0,290.0,Delivered
BB531182,C102255,2025-10-14,110652.0,Home Cleaning,Prepaid,223.0,26.0,49.0,149.0,Delivered
BB537612,C102478,2025-12-15,110015.0,Haircare,Prepaid,790.0,159.0,0.0,405.0,Delivered
BB504333,C107741,2025-10-03,110162.0,Haircare,Prepaid,495.0,53.0,49.0,249.0,Delivered
BB500906,C102086,2025-04-17,110239.0,Baby Care,Prepaid,846.0,142.0,0.0,532.0,Delivered
BB502775,C114393,2025-09-07,110456.0,Skincare,COD,541.0,62.0,49.0,244.0,Delivered
BB522339,C106924,2025-11-28,110603.0,Haircare,Prepaid,645.0,138.0,0.0,309.0,Delivered
BB506726,C104350,2025-06-21,110568.0,Home Cleaning,COD,649.0,67.0,0.0,476.0,RTO
BB526717,C100639,2025-05-16,110232.0,Haircare,COD,577.0,62.0,0.0,309.0,Delivered
BB527873,C100791,2025-05-14,110722.0,Home Cleaning,COD,614.0,108.0,0.0,463.0,Delivered
BB508410,C112010,2026-02-28,110071.0,Skincare,Prepaid,1011.0,116.0,0.0,485.0,Delivered
BB525155,C115495,2026-01-01,110316.0,Skincare,Prepaid,630.0,79.0,0.0,272.0,Delivered
BB511288,C111747,2025-09-13,110435.0,Household Staples,COD,419.0,24.0,49.0,353.0,Delivered
BB527717,C110716,2025-12-19,110274.0,Skincare,Prepaid,986.0,119.0,0.0,513.0,Cancelled
BB508612,C101559,2026-03-03,110302.0,Haircare,COD,1148.0,196.0,0.0,609.0,Delivered
BB539849,C102639,2025-04-24,110281.0,Home Cleaning,Prepaid,149.0,16.0,49.0,111.0,Delivered
BB509538,C102347,2025-07-09,110344.0,Skincare,COD,1007.0,220.0,0.0,476.0,Delivered
BB510174,C112958,2025-12-09,110715.0,Haircare,COD,486.0,49.0,49.0,265.0,RTO
BB517743,C103085,2025-09-03,110365.0,Haircare,COD,751.0,147.0,0.0,425.0,Delivered
BB504186,C102660,2025-07-12,110386.0,Home Cleaning,COD,520.0,12.0,0.0,396.0,Delivered
BB508725,C103863,2025-10-27,110757.0,Household Staples,COD,149.0,17.0,49.0,122.0,Delivered
BB534088,C112712,2025-08-26,110547.0,Home Cleaning,COD,798.0,168.0,0.0,559.0,Delivered
BB531946,C100603,2026-03-26,110764.0,Haircare,COD,614.0,44.0,0.0,315.0,Delivered
BB505217,C112519,2025-08-22,110456.0,Skincare,COD,846.0,24.0,0.0,382.0,Delivered
BB535662,C111537,2025-06-27,110603.0,Home Cleaning,Prepaid,295.0,9.0,49.0,209.0,Delivered
BB501054,C113814,2025-10-26,110638.0,Haircare,Prepaid,149.0,31.0,49.0,74.0,RTO
BB513622,C108222,2026-03-03,110575.0,Household Staples,COD,382.0,24.0,49.0,301.0,Delivered
BB509200,C111549,2025-08-03,110421.0,Household Staples,COD,608.0,74.0,0.0,468.0,Delivered
BB509453,C114931,2025-05-30,110820.0,Skincare,COD,709.0,169.0,0.0,324.0,Delivered
BB539439,C113620,2025-09-19,110239.0,Baby Care,COD,949.0,115.0,0.0,606.0,Delivered
BB530293,C105639,2026-01-06,110288.0,Skincare,Prepaid,1071.0,67.0,0.0,444.0,Delivered
BB529544,C112141,2025-09-15,110001.0,Home Cleaning,Prepaid,591.0,219.0,49.0,393.0,Delivered
BB525266,C107644,2025-07-06,110561.0,Home Cleaning,COD,787.0,94.0,0.0,572.0,Delivered
BB537771,C112529,2026-03-15,110638.0,Household Staples,COD,411.0,27.0,49.0,345.0,Delivered
BB522972,C106820,2025-06-10,110351.0,Household Staples,COD,513.0,72.0,49.0,415.0,Delivered
BB507809,C104543,2025-09-09,110841.0,Skincare,COD,819.0,56.0,0.0,417.0,Delivered
BB539986,C101161,2025-12-13,110575.0,Baby Care,COD,1206.0,444.0,0.0,748.0,Delivered
BB512967,C114535,2025-12-05,110162.0,Household Staples,COD,578.0,27.0,0.0,485.0,Delivered
BB509058,C106285,2026-01-31,110085.0,Skincare,Prepaid,190.0,37.0,49.0,97.0,Delivered
BB500703,C107647,2025-04-03,110358.0,Haircare,COD,665.0,116.0,0.0,323.0,Delivered
BB508690,C110918,2026-02-26,110372.0,Skincare,Prepaid,1040.0,186.0,0.0,432.0,Delivered
BB518648,C114192,2026-02-17,110309.0,Baby Care,COD,1236.0,384.0,0.0,802.0,Delivered
BB538187,C115607,2025-09-29,110141.0,Household Staples,COD,494.0,33.0,49.0,398.0,Delivered
BB509165,C102148,2026-02-15,110113.0,Baby Care,COD,1874.0,96.0,0.0,1098.0,Delivered
BB523612,C111683,2025-11-27,110799.0,Baby Care,COD,509.0,11.0,49.0,306.0,Delivered
BB534238,C106645,2026-01-26,110505.0,Household Staples,COD,353.0,79.0,49.0,314.0,Delivered
BB510715,C111521,2025-04-16,110176.0,Haircare,Prepaid,171.0,17.0,49.0,91.0,Delivered
BB504981,C112419,2025-11-27,110001.0,Household Staples,Prepaid,457.0,81.0,49.0,351.0,Cancelled
BB508659,C109263,2025-09-09,110295.0,Skincare,Prepaid,988.0,66.0,0.0,447.0,Delivered
BB527915,C100503,2025-06-03,110015.0,Haircare,COD,691.0,47.0,0.0,307.0,Delivered
BB507533,C101451,2025-10-08,110526.0,Home Cleaning,COD,583.0,85.0,49.0,416.0,RTO
BB539699,C113437,2026-02-01,110722.0,Home Cleaning,COD,819.0,213.0,0.0,629.0,Delivered
BB534894,C101507,2025-09-18,110764.0,Skincare,COD,408.0,50.0,49.0,185.0,Delivered
BB529440,C103088,2025-11-26,110043.0,Home Cleaning,Prepaid,706.0,44.0,0.0,556.0,Delivered
BB516408,C111776,2026-03-29,110001.0,Skincare,Prepaid,1493.0,164.0,0.0,589.0,Delivered
BB523091,C112643,2026-01-19,110456.0,Skincare,COD,501.0,44.0,49.0,209.0,Delivered
BB509383,C109941,2025-12-14,110561.0,Haircare,Prepaid,432.0,54.0,49.0,236.0,Delivered
BB524247,C109380,2025-04-19,110267.0,Haircare,Prepaid,956.0,114.0,0.0,540.0,Delivered
BB510199,C112198,2025-11-10,110407.0,Household Staples,Prepaid,426.0,94.0,49.0,346.0,Delivered
BB530562,INTERNAL_QA,2026-03-26,110365.0,Baby Care,Prepaid,0.0,4.0,49.0,0.0,Delivered
BB534497,C101632,2026-02-10,110113.0,Household Staples,COD,532.0,46.0,49.0,426.0,Delivered
BB513733,C114666,2026-03-26,110589.0,Home Cleaning,COD,582.0,90.0,49.0,419.0,RTO
BB516691,C112700,2026-03-31,110162.0,Haircare,COD,759.0,76.0,0.0,377.0,Delivered
BB537375,C101736,23-08-2025,110673.0,Skincare,COD,503.0,14.0,49.0,220.0,Delivered
BB515114,C103116,2026-03-10,110204.0,Haircare,COD,1037.0,130.0,0.0,604.0,Delivered
BB503563,C108087,2025-11-04,110456.0,Home Cleaning,COD,543.0,82.0,49.0,394.0,Delivered
BB502377,C107598,2025-09-27,110631.0,Haircare,COD,798.0,44.0,0.0,440.0,Delivered
BB510061,C102235,2025-07-16,110442.0,Home Cleaning,COD,479.0,147.0,49.0,358.0,Delivered
BB534856,C113923,2025-04-13,110708.0,Home Cleaning,COD,765.0,21.0,0.0,537.0,RTO
BB511620,C102936,2025-08-20,110680.0,Household Staples,COD,827.0,145.0,0.0,610.0,Delivered
BB510983,C105230,2025-08-12,110127.0,Home Cleaning,Prepaid,771.0,31.0,0.0,562.0,Delivered
