order_id,order_date,customer_id,city,state,zone,pincode,category,payment_mode,courier_partner,acquisition_channel,order_status,gross_order_value,discount_amount,delivery_fee_charged,product_cost,forward_shipping_cost,rto_shipping_cost,net_order_value,net_revenue,delivery_revenue,cogs_effective,shipping_cost,payment_cost,contribution_margin,is_loss,value_band
BB517054,2025-09-06,C111461,Mumbai,Maharashtra,Metro,110106,Haircare,COD,BharatShip,Google Ads,Delivered,667.0,141.0,0.0,367.0,55.0,0.0,526.0,526.0,0.0,367.0,55.0,25.0,79.0,False,500-699
BB505653,2025-09-05,C112404,Bengaluru,Karnataka,Metro,110085,Home Cleaning,COD,SwiftLogix,Influencer,Delivered,574.0,118.0,49.0,436.0,78.0,0.0,456.0,456.0,49.0,436.0,78.0,25.0,-34.0,True,300-499
BB536529,2025-04-17,C101896,Mumbai,Maharashtra,Metro,110113,Haircare,COD,SwiftLogix,Google Ads,Delivered,534.0,36.0,49.0,306.0,67.0,0.0,498.0,498.0,49.0,306.0,67.0,25.0,149.0,False,300-499
BB537279,2025-06-28,C112687,Pune,Maharashtra,Tier2,110463,Haircare,Prepaid,BharatShip,Organic,Delivered,933.0,101.0,0.0,426.0,78.0,0.0,832.0,832.0,0.0,426.0,78.0,16.64,311.36,False,700-999
BB522292,2025-07-04,C103098,Jaipur,Rajasthan,Tier2,110505,Skincare,Prepaid,ZipEx,Google Ads,Delivered,1424.0,269.0,0.0,643.0,91.0,0.0,1155.0,1155.0,0.0,643.0,91.0,23.1,397.9,False,1000+
BB529637,2026-02-02,C111605,Kochi,Kerala,Tier2,110589,Haircare,COD,BharatShip,Meta Ads,Delivered,517.0,21.0,49.0,257.0,81.0,0.0,496.0,496.0,49.0,257.0,81.0,25.0,182.0,False,300-499
BB529645,2025-05-05,C113883,Hyderabad,Telangana,Metro,110309,Haircare,Prepaid,ZipEx,Referral,Delivered,441.0,63.0,49.0,251.0,63.0,0.0,378.0,378.0,49.0,251.0,63.0,8.54,104.46,False,300-499
BB502254,2025-08-22,C115758,Siliguri,West Bengal,Tier3,110764,Haircare,COD,BharatShip,Meta Ads,Delivered,456.0,11.0,49.0,233.0,119.0,0.0,445.0,445.0,49.0,233.0,119.0,25.0,117.0,False,300-499
BB528407,2025-06-03,C109190,Bengaluru,Karnataka,Metro,110001,Baby Care,COD,ZipEx,Meta Ads,Delivered,671.0,29.0,0.0,396.0,79.0,0.0,642.0,642.0,0.0,396.0,79.0,25.0,142.0,False,500-699
BB511016,2025-10-18,C110098,Hyderabad,Telangana,Metro,110281,Haircare,Prepaid,BharatShip,Organic,Delivered,834.0,136.0,0.0,465.0,64.0,0.0,698.0,698.0,0.0,465.0,64.0,13.96,155.04,False,500-699
BB530444,2025-11-06,C106900,Lucknow,Uttar Pradesh,Tier2,110561,Baby Care,COD,SwiftLogix,Google Ads,Delivered,950.0,138.0,0.0,617.0,87.0,0.0,812.0,812.0,0.0,617.0,87.0,25.0,83.0,False,700-999
BB525727,2026-01-04,C109586,Delhi,Delhi,Metro,110267,Household Staples,COD,ZipEx,Meta Ads,Delivered,677.0,108.0,0.0,502.0,76.0,0.0,569.0,569.0,0.0,502.0,76.0,25.0,-34.0,True,500-699
BB515070,2025-09-27,C110127,Kochi,Kerala,Tier2,110589,Home Cleaning,COD,BharatShip,Organic,Delivered,277.0,83.0,49.0,196.0,80.0,0.0,194.0,194.0,49.0,196.0,80.0,25.0,-58.0,True,Under 300
BB531880,2025-09-10,C106908,Mumbai,Maharashtra,Metro,110106,Skincare,COD,SwiftLogix,Influencer,Delivered,331.0,49.0,49.0,143.0,66.0,0.0,282.0,282.0,49.0,143.0,66.0,25.0,97.0,False,Under 300
BB511342,2025-09-25,C114883,Indore,Madhya Pradesh,Tier2,110617,Household Staples,Prepaid,SwiftLogix,Meta Ads,Delivered,538.0,64.0,49.0,451.0,78.0,0.0,474.0,474.0,49.0,451.0,78.0,10.46,-16.46,True,300-499
BB504161,2025-09-14,C114141,Lucknow,Uttar Pradesh,Tier2,110554,Household Staples,COD,ZipEx,Google Ads,Delivered,487.0,100.0,49.0,379.0,64.0,0.0,387.0,387.0,49.0,379.0,64.0,25.0,-32.0,True,300-499
BB525323,2026-03-09,C114233,Hyderabad,Telangana,Metro,110330,Home Cleaning,COD,SwiftLogix,Google Ads,Delivered,800.0,36.0,0.0,576.0,64.0,0.0,764.0,764.0,0.0,576.0,64.0,25.0,99.0,False,700-999
BB524639,2025-09-23,C108648,Pune,Maharashtra,Tier2,110456,Home Cleaning,COD,SwiftLogix,Meta Ads,Delivered,456.0,114.0,49.0,311.0,97.0,0.0,342.0,342.0,49.0,311.0,97.0,25.0,-42.0,True,300-499
BB535950,2026-03-14,C109181,Indore,Madhya Pradesh,Tier2,110617,Home Cleaning,COD,SwiftLogix,Google Ads,Delivered,491.0,112.0,49.0,332.0,80.0,0.0,379.0,379.0,49.0,332.0,80.0,25.0,-9.0,True,300-499
BB537753,2025-12-23,C105882,Mumbai,Maharashtra,Metro,110190,Haircare,COD,SwiftLogix,Meta Ads,Delivered,671.0,22.0,0.0,340.0,72.0,0.0,649.0,649.0,0.0,340.0,72.0,25.0,212.0,False,500-699
BB538104,2025-10-12,C109845,Ranchi,Jharkhand,Tier3,110722,Household Staples,Prepaid,BharatShip,Meta Ads,Delivered,149.0,20.0,49.0,118.0,103.0,0.0,129.0,129.0,49.0,118.0,103.0,3.56,-46.56,True,Under 300
BB504885,2026-02-12,C103720,Guwahati,Assam,Tier3,110687,Haircare,COD,BharatShip,Google Ads,Delivered,465.0,78.0,49.0,250.0,134.0,0.0,387.0,387.0,49.0,250.0,134.0,25.0,27.0,False,300-499
BB520643,2025-07-17,C102545,Chennai,Tamil Nadu,Metro,110379,Haircare,Prepaid,ZipEx,Meta Ads,Delivered,555.0,14.0,0.0,265.0,74.0,0.0,541.0,541.0,0.0,265.0,74.0,10.82,191.18,False,500-699
BB522642,2025-08-03,C104274,Mumbai,Maharashtra,Metro,110169,Household Staples,Prepaid,ZipEx,Influencer,Delivered,450.0,85.0,49.0,377.0,67.0,0.0,365.0,365.0,49.0,377.0,67.0,8.28,-38.28,True,300-499
BB514189,2025-04-15,C100469,Chennai,Tamil Nadu,Metro,110414,Home Cleaning,Prepaid,SwiftLogix,Influencer,Delivered,563.0,67.0,49.0,399.0,73.0,0.0,496.0,496.0,49.0,399.0,73.0,10.9,62.1,False,300-499
BB500825,2025-07-02,C111416,Mumbai,Maharashtra,Metro,110155,Home Cleaning,COD,ZipEx,Organic,Delivered,745.0,161.0,0.0,544.0,60.0,0.0,584.0,584.0,0.0,544.0,60.0,25.0,-45.0,True,500-699
BB538503,2025-09-05,C113485,Gorakhpur,Uttar Pradesh,Tier3,110785,Skincare,Prepaid,BharatShip,Google Ads,Delivered,893.0,113.0,0.0,377.0,99.0,0.0,780.0,780.0,0.0,377.0,99.0,15.6,288.4,False,700-999
BB539159,2026-02-17,C108935,Bengaluru,Karnataka,Metro,110029,Household Staples,COD,SwiftLogix,Organic,Delivered,705.0,37.0,0.0,581.0,64.0,0.0,668.0,668.0,0.0,581.0,64.0,25.0,-2.0,True,500-699
BB531218,2025-12-05,C110651,Delhi,Delhi,Metro,110274,Baby Care,COD,SwiftLogix,Organic,Delivered,827.0,28.0,0.0,511.0,53.0,0.0,799.0,799.0,0.0,511.0,53.0,25.0,210.0,False,700-999
BB532963,2025-11-13,C108761,Delhi,Delhi,Metro,110274,Household Staples,Prepaid,SwiftLogix,Meta Ads,Delivered,336.0,24.0,49.0,284.0,62.0,0.0,312.0,312.0,49.0,284.0,62.0,7.22,7.78,False,300-499
BB524541,2026-03-31,C108164,Guwahati,Assam,Tier3,110659,Skincare,COD,BharatShip,Referral,RTO,717.0,31.0,0.0,324.0,119.0,184.0,686.0,0.0,0.0,48.6,303.0,0.0,-351.6,True,500-699
BB506745,2025-08-02,C109554,Lucknow,Uttar Pradesh,Tier2,110526,Haircare,COD,SwiftLogix,Organic,RTO,583.0,91.0,49.0,302.0,97.0,150.0,492.0,0.0,0.0,45.3,247.0,0.0,-292.3,True,300-499
BB513866,2025-10-13,C114228,Pune,Maharashtra,Tier2,110449,Household Staples,Prepaid,ZipEx,Meta Ads,Delivered,218.0,50.0,49.0,184.0,88.0,0.0,168.0,168.0,49.0,184.0,88.0,4.34,-59.34,True,Under 300
BB532089,2026-02-26,C109158,Mumbai,Maharashtra,Metro,110169,Household Staples,COD,SwiftLogix,Google Ads,Delivered,672.0,143.0,0.0,509.0,58.0,0.0,529.0,529.0,0.0,509.0,58.0,25.0,-63.0,True,500-699
BB523355,2026-01-05,C101729,Kochi,Kerala,Tier2,110596,Skincare,COD,SwiftLogix,Google Ads,Delivered,803.0,83.0,0.0,345.0,80.0,0.0,720.0,720.0,0.0,345.0,80.0,25.0,270.0,False,700-999
BB511373,2025-09-12,C103229,Bengaluru,Karnataka,Metro,110050,Skincare,Prepaid,SwiftLogix,Meta Ads,Delivered,1008.0,90.0,0.0,451.0,62.0,0.0,918.0,918.0,0.0,451.0,62.0,18.36,386.64,False,700-999
BB522699,2026-02-13,C100971,Bengaluru,Karnataka,Metro,110015,Baby Care,Prepaid,BharatShip,Meta Ads,Delivered,1385.0,95.0,0.0,758.0,61.0,0.0,1290.0,1290.0,0.0,758.0,61.0,25.8,445.2,False,1000+
BB513976,2026-01-17,C109385,Guwahati,Assam,Tier3,110673,Skincare,Prepaid,BharatShip,Influencer,Delivered,902.0,104.0,0.0,405.0,91.0,0.0,798.0,798.0,0.0,405.0,91.0,15.96,286.04,False,700-999
BB517497,2025-09-19,C114622,Bhagalpur,Bihar,Tier3,110813,Haircare,Prepaid,BharatShip,Organic,Delivered,798.0,75.0,0.0,378.0,87.0,0.0,723.0,723.0,0.0,378.0,87.0,14.46,243.54,False,700-999
BB505728,2025-05-23,C114766,Lucknow,Uttar Pradesh,Tier2,110561,Baby Care,COD,BharatShip,Organic,Delivered,155.0,27.0,49.0,97.0,77.0,0.0,128.0,128.0,49.0,97.0,77.0,25.0,-22.0,True,Under 300
BB516925,2025-12-27,C106108,Pune,Maharashtra,Tier2,110421,Haircare,COD,ZipEx,Organic,Delivered,348.0,21.0,49.0,165.0,79.0,0.0,327.0,327.0,49.0,165.0,79.0,25.0,107.0,False,300-499
BB532544,2026-02-12,C108181,Lucknow,Uttar Pradesh,Tier2,110533,Home Cleaning,COD,BharatShip,Influencer,Delivered,430.0,9.0,49.0,300.0,79.0,0.0,421.0,421.0,49.0,300.0,79.0,25.0,66.0,False,300-499
BB518430,2026-01-12,C102306,Delhi,Delhi,Metro,110246,Home Cleaning,Prepaid,ZipEx,Meta Ads,Delivered,538.0,29.0,0.0,382.0,66.0,0.0,509.0,509.0,0.0,382.0,66.0,10.18,50.82,False,500-699
BB536211,2025-07-05,C110572,Jaipur,Rajasthan,Tier2,110491,Home Cleaning,Prepaid,BharatShip,Meta Ads,Delivered,645.0,14.0,0.0,473.0,83.0,0.0,631.0,631.0,0.0,473.0,83.0,12.62,62.38,False,500-699
BB527508,2025-05-27,C101247,Mumbai,Maharashtra,Metro,110113,Skincare,Prepaid,SwiftLogix,Meta Ads,Delivered,915.0,274.0,0.0,355.0,59.0,0.0,641.0,641.0,0.0,355.0,59.0,12.82,214.18,False,500-699
BB523596,2026-02-16,C102094,Jaipur,Rajasthan,Tier2,110477,Home Cleaning,COD,ZipEx,Google Ads,Delivered,724.0,138.0,0.0,552.0,82.0,0.0,586.0,586.0,0.0,552.0,82.0,25.0,-73.0,True,500-699
BB517211,2025-12-22,C112479,Siliguri,West Bengal,Tier3,110771,Home Cleaning,COD,ZipEx,Meta Ads,RTO,648.0,89.0,0.0,422.0,105.0,163.0,559.0,0.0,0.0,63.3,268.0,0.0,-331.3,True,500-699
BB515914,2025-05-08,C104687,Delhi,Delhi,Metro,110260,Household Staples,COD,ZipEx,Influencer,RTO,267.0,21.0,49.0,212.0,58.0,90.0,246.0,0.0,0.0,31.799999999999997,148.0,0.0,-179.8,True,Under 300
BB536236,2025-11-25,C107133,Hyderabad,Telangana,Metro,110288,Haircare,COD,SwiftLogix,Meta Ads,Delivered,508.0,152.0,49.0,275.0,74.0,0.0,356.0,356.0,49.0,275.0,74.0,25.0,31.0,False,300-499
BB508164,2025-11-07,C114675,Mumbai,Maharashtra,Metro,110155,Household Staples,COD,SwiftLogix,Meta Ads,Delivered,319.0,26.0,49.0,243.0,75.0,0.0,293.0,293.0,49.0,243.0,75.0,25.0,-1.0,True,Under 300
BB512804,2026-03-08,C114880,Delhi,Delhi,Metro,110274,Haircare,Prepaid,BharatShip,Referral,Delivered,953.0,156.0,0.0,511.0,75.0,0.0,797.0,797.0,0.0,511.0,75.0,15.94,195.06,False,700-999
BB512762,2026-01-26,C112078,Mumbai,Maharashtra,Metro,110190,Baby Care,COD,SwiftLogix,Google Ads,Delivered,1358.0,113.0,0.0,820.0,69.0,0.0,1245.0,1245.0,0.0,820.0,69.0,25.0,331.0,False,1000+
BB530569,2025-06-17,C111408,Delhi,Delhi,Metro,110204,Home Cleaning,Prepaid,ZipEx,Influencer,Delivered,539.0,19.0,0.0,386.0,61.0,0.0,520.0,520.0,0.0,386.0,61.0,10.4,62.6,False,500-699
BB533792,2025-08-30,C105258,Bengaluru,Karnataka,Metro,110043,Household Staples,COD,SwiftLogix,Referral,Delivered,527.0,39.0,49.0,402.0,70.0,0.0,488.0,488.0,49.0,402.0,70.0,25.0,40.0,False,300-499
BB517960,2025-12-21,C104673,Delhi,Delhi,Metro,110225,Haircare,COD,ZipEx,Meta Ads,Delivered,1001.0,87.0,0.0,520.0,72.0,0.0,914.0,914.0,0.0,520.0,72.0,25.0,297.0,False,700-999
BB512840,2025-05-28,C101026,Mumbai,Maharashtra,Metro,110113,Skincare,Prepaid,SwiftLogix,Meta Ads,Delivered,434.0,4.0,49.0,199.0,79.0,0.0,430.0,430.0,49.0,199.0,79.0,9.58,191.42,False,300-499
BB509858,2026-01-30,C107042,Lucknow,Uttar Pradesh,Tier2,110554,Home Cleaning,Prepaid,BharatShip,Organic,Delivered,149.0,13.0,49.0,104.0,92.0,0.0,136.0,136.0,49.0,104.0,92.0,3.7,-14.7,True,Under 300
BB513936,2025-09-11,C106319,Mumbai,Maharashtra,Metro,110148,Home Cleaning,Prepaid,SwiftLogix,Google Ads,Delivered,410.0,14.0,49.0,281.0,73.0,0.0,396.0,396.0,49.0,281.0,73.0,8.9,82.1,False,300-499
BB531803,2026-01-11,C103428,Bhagalpur,Bihar,Tier3,110820,Baby Care,COD,BharatShip,Google Ads,Cancelled,457.0,85.0,49.0,258.0,0.0,0.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,False,300-499
BB501520,2026-02-06,C115081,Bengaluru,Karnataka,Metro,110057,Household Staples,COD,BharatShip,Meta Ads,Delivered,530.0,70.0,49.0,446.0,54.0,0.0,460.0,460.0,49.0,446.0,54.0,25.0,-16.0,True,300-499
BB528715,2025-07-30,C106071,Bengaluru,Karnataka,Metro,110001,Household Staples,COD,SwiftLogix,Influencer,Delivered,149.0,20.0,49.0,129.0,65.0,0.0,129.0,129.0,49.0,129.0,65.0,25.0,-41.0,True,Under 300
BB520575,2025-09-14,C102080,Delhi,Delhi,Metro,110260,Haircare,Prepaid,ZipEx,Influencer,Delivered,446.0,68.0,49.0,245.0,67.0,0.0,378.0,378.0,49.0,245.0,67.0,8.54,106.46,False,300-499
BB527025,2025-04-08,C100138,Jaipur,Rajasthan,Tier2,110498,Haircare,COD,SwiftLogix,Referral,Delivered,541.0,37.0,0.0,263.0,95.0,0.0,504.0,504.0,0.0,263.0,95.0,25.0,121.0,False,500-699
BB539452,2026-03-04,C104575,Chennai,Tamil Nadu,Metro,110407,Baby Care,COD,ZipEx,Organic,Delivered,935.0,171.0,0.0,564.0,62.0,0.0,764.0,764.0,0.0,564.0,62.0,25.0,113.0,False,700-999
BB538173,2025-10-29,C110076,Delhi,Delhi,Metro,110225,Skincare,Prepaid,SwiftLogix,Influencer,Delivered,992.0,181.0,0.0,483.0,58.0,0.0,811.0,811.0,0.0,483.0,58.0,16.22,253.78,False,700-999
BB500830,2025-07-01,C109007,Delhi,Delhi,Metro,110260,Home Cleaning,COD,SwiftLogix,Influencer,Delivered,450.0,3.0,49.0,314.0,54.0,0.0,447.0,447.0,49.0,314.0,54.0,25.0,103.0,False,300-499
BB513439,2026-02-12,C111342,Pune,Maharashtra,Tier2,110449,Haircare,COD,SwiftLogix,Google Ads,Delivered,679.0,40.0,0.0,351.0,92.0,0.0,639.0,639.0,0.0,351.0,92.0,25.0,171.0,False,500-699
BB533113,2025-05-16,C113394,Kochi,Kerala,Tier2,110589,Haircare,Prepaid,BharatShip,Google Ads,Delivered,573.0,11.0,0.0,306.0,81.0,0.0,562.0,562.0,0.0,306.0,81.0,11.24,163.76,False,500-699
BB503040,2025-11-01,C101000,Hyderabad,Telangana,Metro,110344,Haircare,Prepaid,SwiftLogix,Google Ads,Delivered,186.0,19.0,49.0,94.0,56.0,0.0,167.0,167.0,49.0,94.0,56.0,4.32,61.68,False,Under 300
BB508640,2026-01-10,C100896,Mumbai,Maharashtra,Metro,110169,Haircare,Prepaid,SwiftLogix,Organic,Delivered,448.0,95.0,49.0,245.0,68.0,0.0,353.0,353.0,49.0,245.0,68.0,8.04,80.96,False,300-499
BB526714,2025-10-11,C103997,Jaipur,Rajasthan,Tier2,110484,Skincare,COD,BharatShip,Google Ads,Delivered,1075.0,80.0,0.0,508.0,84.0,0.0,995.0,995.0,0.0,508.0,84.0,25.0,378.0,False,700-999
BB535902,2025-09-16,C111719,Kochi,Kerala,Tier2,110610,Skincare,COD,ZipEx,Meta Ads,Delivered,736.0,111.0,0.0,320.0,84.0,0.0,625.0,625.0,0.0,320.0,84.0,25.0,196.0,False,500-699
BB538808,2025-08-19,C104216,Mumbai,Maharashtra,Metro,110183,Home Cleaning,COD,SwiftLogix,Meta Ads,Delivered,461.0,58.0,49.0,343.0,63.0,0.0,403.0,403.0,49.0,343.0,63.0,25.0,21.0,False,300-499
BB533268,2025-10-13,C111195,Delhi,Delhi,Metro,110211,Home Cleaning,Prepaid,SwiftLogix,Google Ads,Delivered,799.0,181.0,0.0,552.0,69.0,0.0,618.0,618.0,0.0,552.0,69.0,12.36,-15.36,True,500-699
BB507920,2025-06-17,C108900,Kochi,Kerala,Tier2,110596,Skincare,COD,BharatShip,Influencer,Delivered,1076.0,91.0,0.0,390.0,83.0,0.0,985.0,985.0,0.0,390.0,83.0,25.0,487.0,False,700-999
BB525017,2025-09-02,C111532,Hyderabad,Telangana,Metro,110316,Skincare,Prepaid,BharatShip,Meta Ads,Delivered,1113.0,57.0,0.0,466.0,54.0,0.0,1056.0,1056.0,0.0,466.0,54.0,21.12,514.88,False,1000+
BB504559,2025-07-22,C100877,Jaipur,Rajasthan,Tier2,110498,Home Cleaning,COD,BharatShip,Influencer,Delivered,553.0,68.0,49.0,424.0,72.0,0.0,485.0,485.0,49.0,424.0,72.0,25.0,13.0,False,300-499
BB518604,2025-09-12,C111399,Delhi,Delhi,Metro,110232,Household Staples,COD,SwiftLogix,Influencer,Delivered,274.0,25.0,49.0,218.0,53.0,0.0,249.0,249.0,49.0,218.0,53.0,25.0,2.0,False,Under 300
BB508654,2025-06-15,C112693,Lucknow,Uttar Pradesh,Tier2,110568,Household Staples,COD,SwiftLogix,Influencer,Delivered,460.0,6.0,49.0,357.0,79.0,0.0,454.0,454.0,49.0,357.0,79.0,25.0,42.0,False,300-499
BB503920,2025-05-13,C108271,Kochi,Kerala,Tier2,110603,Household Staples,COD,SwiftLogix,Meta Ads,Delivered,533.0,26.0,0.0,451.0,93.0,0.0,507.0,507.0,0.0,451.0,93.0,25.0,-62.0,True,500-699
BB519358,2025-05-06,C107759,Hyderabad,Telangana,Metro,110295,Household Staples,COD,ZipEx,Meta Ads,Delivered,478.0,49.0,49.0,389.0,66.0,0.0,429.0,429.0,49.0,389.0,66.0,25.0,-2.0,True,300-499
BB525970,2025-10-09,C110084,Delhi,Delhi,Metro,110267,Skincare,Prepaid,SwiftLogix,Google Ads,Delivered,804.0,148.0,0.0,329.0,73.0,0.0,656.0,656.0,0.0,329.0,73.0,13.12,240.88,False,500-699
BB537522,2025-05-24,C112795,Kochi,Kerala,Tier2,110610,Household Staples,Prepaid,SwiftLogix,Meta Ads,Delivered,721.0,68.0,0.0,585.0,83.0,0.0,653.0,653.0,0.0,585.0,83.0,13.06,-28.06,True,500-699
BB521030,2025-06-07,C106068,Bengaluru,Karnataka,Metro,110043,Skincare,COD,SwiftLogix,Google Ads,Delivered,544.0,85.0,49.0,242.0,59.0,0.0,459.0,459.0,49.0,242.0,59.0,25.0,182.0,False,300-499
BB501119,2026-03-17,C109436,Jaipur,Rajasthan,Tier2,110519,Haircare,Prepaid,ZipEx,Organic,Delivered,955.0,20.0,0.0,488.0,85.0,0.0,935.0,935.0,0.0,488.0,85.0,18.7,343.3,False,700-999
BB519023,2025-11-19,C105353,Bengaluru,Karnataka,Metro,110008,Skincare,Prepaid,BharatShip,Google Ads,Delivered,887.0,159.0,0.0,396.0,56.0,0.0,728.0,728.0,0.0,396.0,56.0,14.56,261.44,False,700-999
BB523903,2025-08-11,C108502,Delhi,Delhi,Metro,110204,Haircare,Prepaid,SwiftLogix,Referral,Delivered,732.0,64.0,0.0,413.0,74.0,0.0,668.0,668.0,0.0,413.0,74.0,13.36,167.64,False,500-699
BB519154,2025-05-08,C107810,Bhagalpur,Bihar,Tier3,110841,Haircare,COD,BharatShip,Google Ads,Delivered,815.0,55.0,0.0,391.0,105.0,0.0,760.0,760.0,0.0,391.0,105.0,25.0,239.0,False,700-999
BB502134,2025-12-21,C108723,Bengaluru,Karnataka,Metro,110050,Haircare,COD,SwiftLogix,Google Ads,Delivered,1121.0,35.0,0.0,565.0,53.0,0.0,1086.0,1086.0,0.0,565.0,53.0,25.0,443.0,False,1000+
BB508035,2025-10-01,C111758,Bengaluru,Karnataka,Metro,110071,Skincare,COD,SwiftLogix,Meta Ads,Delivered,1170.0,37.0,0.0,465.0,60.0,0.0,1133.0,1133.0,0.0,465.0,60.0,25.0,583.0,False,1000+
BB532249,2025-07-04,C110634,Chennai,Tamil Nadu,Metro,110386,Haircare,Prepaid,SwiftLogix,Influencer,Delivered,983.0,205.0,0.0,467.0,61.0,0.0,778.0,778.0,0.0,467.0,61.0,15.56,234.44,False,700-999
BB531501,2025-11-04,C103013,Delhi,Delhi,Metro,110225,Skincare,COD,BharatShip,Influencer,Delivered,893.0,54.0,0.0,400.0,82.0,0.0,839.0,839.0,0.0,400.0,82.0,25.0,332.0,False,700-999
BB533470,2026-02-23,C102760,Pune,Maharashtra,Tier2,110421,Home Cleaning,COD,SwiftLogix,Influencer,Delivered,451.0,21.0,49.0,300.0,98.0,0.0,430.0,430.0,49.0,300.0,98.0,25.0,56.0,False,300-499
BB537682,2025-05-12,C111384,Jaipur,Rajasthan,Tier2,110498,Skincare,Prepaid,BharatShip,Google Ads,Delivered,832.0,129.0,0.0,406.0,76.0,0.0,703.0,703.0,0.0,406.0,76.0,14.06,206.94,False,700-999
BB536330,2025-12-12,C111315,Chennai,Tamil Nadu,Metro,110407,Household Staples,COD,ZipEx,Google Ads,Delivered,367.0,51.0,49.0,286.0,58.0,0.0,316.0,316.0,49.0,286.0,58.0,25.0,-4.0,True,300-499
BB519153,2025-04-01,C110223,Mumbai,Maharashtra,Metro,110113,Home Cleaning,COD,SwiftLogix,Influencer,Delivered,457.0,22.0,49.0,346.0,66.0,0.0,435.0,435.0,49.0,346.0,66.0,25.0,47.0,False,300-499
BB509559,2025-12-24,C108832,Delhi,Delhi,Metro,110232,Baby Care,Prepaid,SwiftLogix,Meta Ads,Delivered,553.0,136.0,49.0,322.0,52.0,0.0,417.0,417.0,49.0,322.0,52.0,9.32,82.68,False,300-499
BB527446,2025-10-02,C104470,Indore,Madhya Pradesh,Tier2,110617,Skincare,Prepaid,BharatShip,Referral,Delivered,496.0,80.0,49.0,221.0,93.0,0.0,416.0,416.0,49.0,221.0,93.0,9.3,141.7,False,300-499
BB509114,2025-12-22,C106642,Mumbai,Maharashtra,Metro,110134,Household Staples,Prepaid,SwiftLogix,Google Ads,Delivered,375.0,87.0,49.0,324.0,52.0,0.0,288.0,288.0,49.0,324.0,52.0,6.74,-45.74,True,Under 300
BB531488,2026-02-14,C102038,Chennai,Tamil Nadu,Metro,110351,Baby Care,Prepaid,SwiftLogix,Google Ads,Delivered,623.0,129.0,49.0,390.0,80.0,0.0,494.0,494.0,49.0,390.0,80.0,10.86,62.14,False,300-499
BB516212,2025-12-17,C111051,Pune,Maharashtra,Tier2,110421,Home Cleaning,COD,SwiftLogix,Meta Ads,Delivered,826.0,100.0,0.0,652.0,90.0,0.0,726.0,726.0,0.0,652.0,90.0,25.0,-41.0,True,700-999
BB501855,2026-01-21,C110555,Delhi,Delhi,Metro,110204,Skincare,Prepaid,ZipEx,Referral,Delivered,927.0,118.0,0.0,426.0,58.0,0.0,809.0,809.0,0.0,426.0,58.0,16.18,308.82,False,700-999
BB527959,2025-08-05,C114627,Mumbai,Maharashtra,Metro,110148,Home Cleaning,COD,ZipEx,Google Ads,Delivered,514.0,105.0,49.0,381.0,72.0,0.0,409.0,409.0,49.0,381.0,72.0,25.0,-20.0,True,300-499
BB535320,2026-02-25,C107087,Bengaluru,Karnataka,Metro,110043,Baby Care,Prepaid,ZipEx,Influencer,Delivered,503.0,47.0,49.0,345.0,74.0,0.0,456.0,456.0,49.0,345.0,74.0,10.1,75.9,False,300-499
BB504182,2026-02-24,C109568,Bhagalpur,Bihar,Tier3,110820,Household Staples,COD,BharatShip,Meta Ads,Delivered,339.0,9.0,49.0,270.0,102.0,0.0,330.0,330.0,49.0,270.0,102.0,25.0,-18.0,True,300-499
BB511885,2026-02-27,C108705,Mumbai,Maharashtra,Metro,110169,Household Staples,COD,BharatShip,Google Ads,Delivered,493.0,51.0,49.0,397.0,53.0,0.0,442.0,442.0,49.0,397.0,53.0,25.0,16.0,False,300-499
BB527149,2025-12-08,C104847,Bengaluru,Karnataka,Metro,110078,Haircare,COD,SwiftLogix,Meta Ads,Delivered,149.0,41.0,49.0,75.0,62.0,0.0,108.0,108.0,49.0,75.0,62.0,25.0,-5.0,True,Under 300
BB534329,2025-07-15,C102180,Delhi,Delhi,Metro,110197,Household Staples,COD,SwiftLogix,Meta Ads,Delivered,353.0,40.0,49.0,295.0,54.0,0.0,313.0,313.0,49.0,295.0,54.0,25.0,-12.0,True,300-499
BB509364,2026-02-20,C111884,Delhi,Delhi,Metro,110204,Baby Care,Prepaid,SwiftLogix,Google Ads,Delivered,1839.0,532.0,0.0,1126.0,56.0,0.0,1307.0,1307.0,0.0,1126.0,56.0,26.14,98.86,False,1000+
BB528698,2025-06-22,C103491,Bengaluru,Karnataka,Metro,110022,Skincare,Prepaid,SwiftLogix,Organic,Delivered,794.0,214.0,0.0,366.0,56.0,0.0,580.0,580.0,0.0,366.0,56.0,11.6,146.4,False,500-699
BB530138,2025-07-31,C105800,Lucknow,Uttar Pradesh,Tier2,110554,Baby Care,COD,BharatShip,Organic,Delivered,833.0,31.0,0.0,569.0,91.0,0.0,802.0,802.0,0.0,569.0,91.0,25.0,117.0,False,700-999
BB511128,2025-04-08,C107173,Delhi,Delhi,Metro,110211,Baby Care,COD,SwiftLogix,Meta Ads,Delivered,901.0,156.0,0.0,532.0,58.0,0.0,745.0,745.0,0.0,532.0,58.0,25.0,130.0,False,700-999
BB510030,2026-02-24,C105573,Indore,Madhya Pradesh,Tier2,110617,Household Staples,COD,ZipEx,Meta Ads,RTO,388.0,59.0,49.0,331.0,77.0,119.0,329.0,0.0,0.0,49.65,196.0,0.0,-245.65,True,300-499
